8010574	Elvas	38.89868	-7.22426	38.7514973	-7.4242326	39.0571868	-7.032858	38.84665	-7.36342	39.00287	-7.0991	ADM2	Y	11
8010572	Avis	39.06448	-7.8956	38.9408276	-8.1520029	39.2185415	-7.696666800000001	38.99827	-8.04298	39.15827	-7.74965	ADM2	Y	8
8010588	Póvoa de Varzim	41.39158	-8.75713	41.3645711	-8.7890625	41.4719713	-8.5906469	41.37596	-8.77824	41.45156	-8.62354	ADM2	Y	12
8010582	Maia	41.24254	-8.60257	41.179632	-8.6941671	41.2953688	-8.5152643	41.19024	-8.67603	41.27942	-8.54162	ADM2	Y	17
8010583	Marco de Canaveses	41.15545	-8.16954	41.0641836	-8.292982799999999	41.25904269999999	-8.041279	41.07809	-8.28408	41.23997	-8.06998	ADM2	Y	31
8010598	Benavente	38.908	-8.76898	38.7314903	-8.968466099999999	39.0319528	-8.652794499999999	38.84106	-8.83623	38.96081	-8.72645	ADM2	Y	4
8010595	Alcanena	39.46746	-8.68831	39.39880369999999	-8.764007699999999	39.5624116	-8.6168516	39.41677	-8.73846	39.53366	-8.64345	ADM2	Y	10
8010596	Almeirim	39.15781	-8.59004	39.0920108	-8.7117893	39.24398190000001	-8.438922	39.13079	-8.66514	39.19049	-8.53174	ADM2	Y	4
8010593	Trofa	41.30646	-8.5764	41.2582991	-8.6344883	41.3478578	-8.5061754	41.28156	-8.61909	41.3306	-8.53708	ADM2	Y	8
8010592	Vila Nova de Gaia	41.13695	-8.62701	41.0093042	-8.6712536	41.1474682	-8.4487405	41.03058	-8.65402	41.14314	-8.4705	ADM2	Y	24
8010590	Valongo	41.20797	-8.50086	41.14076439999999	-8.5707272	41.2690246	-8.439995200000002	41.17043	-8.54891	41.23951	-8.46323	ADM2	Y	5
8010500	Borba	38.81412	-7.46721	38.7130064	-7.564224599999999	38.9268276	-7.391637800000001	38.76437	-7.50739	38.87568	-7.45017	ADM2	Y	4
8010501	Estremoz	38.84996	-7.60117	38.6848644	-7.7999053	39.0084381	-7.452711099999999	38.74158	-7.71699	38.96724	-7.50983	ADM2	Y	13
8010509	Vendas Novas	38.63975	-8.54702	38.5421163	-8.6584678	38.7546045	-8.378262399999999	38.594	-8.60416	38.6855	-8.48988	ADM2	Y	2
8010505	Mourão	38.30754	-7.28384	38.2809386	-7.386947800000001	38.4390797	-7.1711824	38.2411	-7.37797	38.36063	-7.19291	ADM2	N	3
8010502	Évora	38.5665	-7.8946	38.3406813	-8.165740999999999	38.7681961	-7.554935	38.43843	-8.1068	38.71106	-7.63188	ADM2	Y	19
8010511	Vila Viçosa	38.7879	-7.41852	38.6712344	-7.4999934	38.84799830000001	-7.207424	38.72296	-7.45703	38.79011	-7.29618	ADM2	Y	5
8010510	Viana do Alentejo	38.33645	-8.00011	38.2995108	-8.322557999999999	38.481743	-7.908556000000001	38.33645	-8.15701	38.39527	-7.97852	ADM2	Y	3
8010519	Loulé	37.14399	-8.02345	37.0102702	-8.2320077	37.4182581	-7.8782842	37.08514	-8.17077	37.35308	-7.96113	ADM2	Y	11
8010516	Faro	37.05643	-7.92774	36.9617104	-8.006495	37.1457812	-7.8093544	37.00355	-7.96846	37.10933	-7.88255	ADM2	Y	6
8010529	Almeida	40.7307	-6.90594	40.4766802	-7.0518331	40.78342	-6.794014300000001	40.50154	-7.02544	40.76213	-6.82851	ADM2	Y	29
8010533	Guarda	40.5295	-7.24123	40.3806077	-7.467313099999999	40.7009636	-7.0327436	40.40846	-7.40756	40.67773	-7.06664	ADM2	Y	55
8010534	Manteigas	40.40631	-7.50074	40.31127	-7.6129171	40.4615616	-7.4188507	40.35967	-7.55236	40.42415	-7.44024	ADM2	Y	4
8010532	Fornos de Algodres	40.64942	-7.49727	40.557593	-7.5893335	40.7580915	-7.419850999999999	40.57128	-7.55538	40.73596	-7.43392	ADM2	Y	16
8010530	Celorico da Beira	40.61785	-7.38625	40.515184	-7.5112609	40.7092868	-7.2553627	40.543	-7.48972	40.69171	-7.28581	ADM2	Y	22
8010537	Sabugal	40.36992	-7.09305	40.2538989	-7.332555999999999	40.5529949	-6.780960599999999	40.28518	-7.26507	40.51345	-6.81588	ADM2	Y	40
8010538	Seia	40.42203	-7.70245	40.2299187	-7.8492267	40.5355167	-7.583432299999999	40.26048	-7.82175	40.50884	-7.6228	ADM2	Y	29
8010544	Batalha	39.64784	-8.78108	39.55086800000001	-8.8737993	39.6955291	-8.6711356	39.60986	-8.83245	39.68094	-8.70942	ADM2	Y	4
8010542	Alvaiázere	39.81951	-8.38858	39.7308904	-8.4839664	39.9012043	-8.301048999999999	39.77453	-8.45102	39.87072	-8.33489	ADM2	Y	7
8010543	Ansião	39.93424	-8.42045	39.855559	-8.5388121	40.0267271	-8.3347892	39.87827	-8.49358	39.99113	-8.35424	ADM2	Y	8
8010541	Alcobaça	39.55441	-8.98833	39.3848177	-9.1500834	39.7414229	-8.8654295	39.41614	-9.12125	39.69914	-8.89949	ADM2	Y	18
2210245	Tripoli	32.88972	13.18472	32.313699	12.950075	32.9121299	13.876915	32.85462	13.13556	32.90222	13.35056	ADM1	Y	60
3239285	Odranci	46.58674	16.2731	46.56877859999999	16.2506427	46.60165569999999	16.2985609	46.58667	16.2731	46.58674	16.28028	ADM1	N	1
3239280	Kobilje	46.68583	16.39333	46.6584739	16.35282	46.7042549	16.428622	46.68472	16.39333	46.68583	16.39778	ADM1	N	1
1637729	Liquiçá	-8.65	125.31667	-8.7575551	125.093361	-8.563305999999999	125.5270849	-8.75	125.0975	-8.5575	125.49389	ADM1	N	453
7871257	Zaria	10.98854	7.69622	11.0327375	7.615199099999999	11.1802964	7.7666687	10.98854	7.60673	11.09258	7.77734	ADM2	N	13
1790253	Xiaogan	31.17641	113.92243	30.3800033	113.3166796	31.8540316	114.5917201	30.6505	113.58306	31.60943	114.31208	ADM2	N	6
1795563	Shenzhen	22.55653	113.9859	22.4450291	113.7569183	22.8617484	114.627296	22.53806	113.87583	22.6975	114.33528	ADM2	N	5
8030562	Lamwo District	3.55004	32.75057	3.1537259	32.1905479	3.887586	33.3322449	3.37	32.37967	3.76577	33.17768	ADM2	N	1
8030568	Alebtong District	2.26925	33.24234	2.019626	32.960454	2.5056729	33.555888	2.07866	33.03082	2.44803	33.40866	ADM2	N	1
8030566	Agago District	2.92023	33.35336	2.586172	32.792749	3.2994789	33.601856	2.63073	33.04619	3.29134	33.54675	ADM2	N	1
8030567	Otuke District	2.48372	33.34201	2.3321119	32.989326	2.628171	33.6629359	2.37198	33.04529	2.54344	33.57943	ADM2	N	1
933758	Ghanzi District	-22	22	-23.3163677	19.9995351	-20.98912	25.451797	-23.26667	20.06667	-21.41667	24.83333	ADM1	Y	26
933657	Kgalagadi District	-25	22	-26.9072461	19.999615	-23.277603	24.4867379	-26.05	21.71667	-23.4	23.35921	ADM1	Y	16
